,skootar_id,normal_job,car_night,rbh_night,skt_job,night,full_time,purchasing_service,cheque_collecting,promptpay,pay_lte_100,need_food_box,doc_processing,schedule,level
6835,SB3746,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0
6836,SB9362,214,214,5,0,0,0,0,0,0,0,0,0,0,0.0
6837,SD1105,736,736,148,0,0,0,0,0,0,0,0,0,0,0.0
6838,SA0105,59,59,18,0,0,0,0,0,0,0,0,0,0,0.0
6839,SD2053,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
6840,SK6641,13,13,0,1,0,0,0,0,0,0,0,0,0,0.0
6841,SD0739,176,176,15,0,0,0,0,0,0,0,0,0,0,0.0
6842,SA3085,26,26,0,0,0,0,0,0,0,0,0,0,0,0.0
6843,SB5987,29,29,0,0,0,0,0,0,0,0,0,0,0,0.0
6844,SD1687,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6845,SD6122,222,222,0,0,0,0,0,0,0,0,0,0,0,0.0
6846,SD8309,67,67,2,0,0,0,0,0,0,0,0,0,0,0.0
6847,SD0970,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6848,SD3482,11,11,0,0,0,0,0,0,0,0,0,0,0,0.0
6849,SD2317,1093,1093,0,16,0,0,0,0,0,5,7,0,1,1.0
6850,SD5019,107,107,12,0,0,0,0,0,0,0,0,0,0,0.0
6851,SB9145,84,84,19,0,0,0,0,0,0,0,0,0,0,0.0
6852,SK9875,240,240,0,0,0,0,0,0,0,0,0,0,0,0.0
6853,SD3622,57,57,7,0,0,0,0,0,0,0,0,0,0,0.0
6854,SD1200,1066,1066,73,0,0,0,0,0,0,0,0,0,0,0.0
6855,SB7319,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6856,SD3188,795,795,3,0,0,0,0,0,0,0,0,0,0,0.0
6857,SA9585,12,12,1,0,0,0,0,0,0,0,0,0,0,0.0
6858,SD5570,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
6859,SD1344,11,11,0,0,0,0,0,0,0,0,0,0,0,0.0
6860,SD0726,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
6861,SD0748,37,37,3,0,0,0,0,0,0,0,0,0,0,0.0
6862,SD6360,1212,1212,91,3,0,0,0,0,0,0,1,0,0,0.0
6863,SD5160,97,97,15,2,0,0,0,0,0,2,1,0,1,0.0
6864,SD3519,106,106,6,6,0,1,0,0,0,4,3,1,1,0.0
6865,SD7307,203,203,9,0,0,0,0,0,0,0,0,0,0,0.0
6866,SB9066,77,77,1,0,0,0,0,0,0,0,0,0,0,0.0
6867,SA1091,4,4,2,0,0,0,0,0,0,0,0,0,0,0.0
6868,SD2611,189,189,59,1,0,0,0,0,0,1,0,0,0,0.0
6869,SA9090,271,271,29,0,0,0,0,0,0,0,0,0,0,0.0
6870,SD7711,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0
6871,SB0381,141,141,4,0,0,0,0,0,0,0,0,0,0,0.0
6872,SD2107,2366,2366,11,0,0,0,0,0,0,0,0,0,0,1.0
6873,SA3463,141,141,0,0,0,0,0,0,0,0,0,0,0,0.0
6874,SD0902,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
6875,SA8730,854,854,6,17,0,0,0,0,0,4,6,3,3,0.0
6876,SD2876,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
6877,SB1152,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6878,SB1752,131,131,15,0,0,0,0,0,0,0,0,0,0,0.0
6879,SD0121,204,204,0,0,0,0,0,0,0,0,0,0,0,0.0
6880,SD6907,421,421,62,0,0,0,0,0,0,0,0,0,0,0.0
6881,SB4700,444,444,1,0,0,0,0,0,0,0,0,0,0,0.0
6882,SB8606,577,577,2,0,0,0,0,0,0,0,0,0,0,0.0
6883,SB9753,52,52,1,0,0,0,0,0,0,0,0,0,0,0.0
6884,SD0933,133,133,0,0,0,0,0,0,0,0,0,0,0,0.0
6885,SB8930,92,92,0,0,0,0,0,0,0,0,0,0,0,0.0
6886,SD5517,370,370,12,0,0,0,0,0,0,0,0,0,0,0.0
6887,SA6843,46,46,1,0,0,0,0,0,0,0,0,0,0,0.0
6888,SD7160,857,857,3,13,0,0,2,0,0,7,6,0,0,0.0
6889,SD6240,26,26,0,0,0,0,0,0,0,0,0,0,0,0.0
6890,SB7756,1800,1800,209,0,0,0,0,0,0,0,0,0,0,1.0
6891,SD3014,373,373,155,0,0,0,0,0,0,0,0,0,0,0.0
6892,SC1267,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
6893,SA1163,22,22,1,0,0,0,0,0,0,0,0,0,0,0.0
6894,SD7337,81,81,0,0,0,0,0,0,0,0,0,0,0,0.0
6895,SB8990,534,534,0,0,0,0,0,0,0,0,0,0,0,0.0
6896,SD6274,65,65,21,0,0,0,0,0,0,0,0,0,0,0.0
6897,SD0768,76,76,9,0,0,0,0,0,0,0,0,0,0,0.0
6898,SD3249,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6899,SB4997,324,324,71,0,0,0,0,0,0,0,0,0,0,0.0
6900,SB8521,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
6901,SB1162,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0
6902,SD2702,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
6903,SB4565,35,35,0,0,0,0,0,0,0,0,0,0,0,0.0
6904,SB8756,3,3,0,1,0,0,0,0,0,0,0,0,0,0.0
6905,SA2225,462,462,62,0,0,0,0,0,0,0,0,0,0,0.0
6906,SB2510,206,206,8,0,0,0,0,0,0,0,0,0,0,0.0
6907,SD8510,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0
6908,SD4700,263,263,5,0,0,0,0,0,0,0,0,0,0,0.0
6909,SD7141,26,26,3,0,0,0,0,0,0,0,0,0,0,0.0
6910,SC0807,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6911,SD1736,36,36,3,0,0,0,0,0,0,0,0,0,0,0.0
6912,SA4855,117,117,25,0,0,0,0,0,0,0,0,0,0,0.0
6913,SD2847,478,478,58,0,0,0,0,0,0,0,0,0,0,0.0
6914,SD3006,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
6915,SD5189,23,23,8,0,0,0,0,0,0,0,0,0,0,0.0
6916,SB0514,750,750,190,15,0,0,0,0,2,9,3,0,1,0.0
6917,SD5687,31,31,0,0,0,0,0,0,0,0,0,0,0,0.0
6918,SD7913,1332,1332,121,9,0,0,0,0,0,3,7,0,1,0.0
6919,SD4535,95,95,30,0,0,0,0,0,0,0,0,0,0,0.0
6920,SA4459,155,155,32,0,0,0,0,0,0,0,0,0,0,0.0
6921,SD5302,509,509,4,0,0,0,0,0,0,0,0,0,0,0.0
6922,SD5086,51,51,8,2,0,0,0,0,0,0,2,0,2,0.0
6923,SD1389,323,323,25,0,0,0,0,0,0,0,0,0,0,0.0
6924,SD7763,70,70,0,2,0,0,0,0,0,1,1,0,0,0.0
6925,SD6817,834,834,17,1,0,0,0,0,0,1,1,0,0,0.0
6926,SB8264,164,164,21,0,0,0,0,0,0,0,0,0,0,0.0
6927,SB7340,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
6928,SB6210,104,104,1,0,0,0,0,0,0,0,0,0,0,0.0
6929,SD2278,208,208,5,3,0,0,0,0,0,2,3,1,0,0.0
6930,SD6436,21,21,11,0,0,0,0,0,0,0,0,0,0,0.0
6931,SB7565,420,420,126,0,0,0,0,0,0,0,0,0,0,0.0
6932,SD3863,203,203,28,0,0,0,0,0,0,0,0,0,0,0.0
6933,SA1148,612,612,0,0,0,0,0,0,0,0,0,0,0,0.0
6934,SB7033,971,971,47,0,0,0,0,0,0,0,0,0,0,0.0
6935,SD6412,6,6,1,0,0,0,0,0,0,0,0,0,0,0.0
6936,SB2607,83,83,1,0,0,0,0,0,0,0,0,0,0,0.0
6937,SD5439,87,87,2,0,0,0,0,0,0,0,0,0,0,0.0
6938,SA4348,29,29,0,0,0,0,0,0,0,0,0,0,0,0.0
6939,SD1654,289,289,3,0,0,0,0,0,0,0,0,0,0,0.0
6940,SK9455,196,196,0,12,0,0,1,0,0,7,4,0,2,0.0
6941,SD5472,169,169,0,0,0,0,0,0,0,0,0,0,0,0.0
6942,SD1030,15,15,2,0,0,0,0,0,0,0,0,0,0,0.0
6943,SB5631,1201,1201,19,0,0,0,0,0,0,0,0,0,0,1.0
6944,SA2655,38,38,0,0,0,0,0,0,0,0,0,0,0,0.0
6945,SA7575,49,49,0,9,0,0,1,0,0,7,7,0,1,0.0
6946,SD0176,46,46,1,2,0,0,0,0,0,1,2,0,0,0.0
6947,SD1260,391,391,1,0,0,0,0,0,0,0,0,0,0,0.0
6948,SB2436,35,35,7,0,0,0,0,0,0,0,0,0,0,0.0
6949,SD2545,4,4,1,0,0,0,0,0,0,0,0,0,0,0.0
6950,SD7402,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6951,SA8848,51,51,0,0,0,0,0,0,0,0,0,0,0,0.0
6952,SD8365,87,87,4,0,0,0,0,0,0,0,0,0,0,0.0
6953,SD6430,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6954,SD8064,498,498,6,0,0,0,0,0,0,0,0,0,0,0.0
6955,SD2147,86,86,9,0,0,0,0,0,0,0,0,0,0,0.0
6956,SB9392,142,142,37,0,0,0,0,0,0,0,0,0,0,0.0
6957,SB3641,820,820,7,0,0,0,0,0,0,0,0,0,0,0.0
6958,SD6950,463,463,0,0,0,0,0,0,0,0,0,0,0,0.0
6959,SD3870,225,225,0,0,0,0,0,0,0,0,0,0,0,0.0
6960,SB1897,1385,1385,1,0,0,0,0,0,0,0,0,0,0,0.0
6961,SB9261,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
6962,SA9882,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0
6963,SD2807,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
6964,SD7821,64,64,17,0,0,0,0,0,0,0,0,0,0,0.0
6965,SB1240,764,764,99,0,0,0,0,0,0,0,0,0,0,0.0
6966,SD1327,570,570,101,0,0,0,0,0,0,0,0,0,0,0.0
6967,SB9560,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
6968,SA7629,69,69,3,0,0,0,0,0,0,0,0,0,0,0.0
6969,SA8986,548,548,1,5,0,0,0,0,0,1,0,0,0,0.0
6970,SB4452,36,36,1,0,0,0,0,0,0,0,0,0,0,0.0
6971,SD6757,713,713,92,0,0,0,0,0,0,0,0,0,0,0.0
6972,SA9586,88,88,20,0,0,0,0,0,0,0,0,0,0,0.0
6973,SK9668,19,19,0,0,0,0,0,0,0,0,0,0,0,0.0
6974,SD7397,334,334,1,0,0,0,0,0,0,0,0,0,0,0.0
6975,SD6246,105,105,1,0,0,0,0,0,0,0,0,0,0,0.0
6976,SB6072,199,199,1,0,0,0,0,0,0,0,0,0,0,0.0
6977,SD7347,16,16,0,0,0,0,0,0,0,0,0,0,0,0.0
6978,SD5079,470,470,0,0,0,0,0,0,0,0,0,0,0,0.0
6979,SA3607,206,206,4,0,0,0,0,0,0,0,0,0,0,0.0
6980,SD3459,1681,1681,243,19,3,0,0,0,0,6,6,0,3,0.0
6981,SA3562,61,61,1,0,0,0,0,0,0,0,0,0,0,0.0
6982,SD1665,48,48,5,0,0,0,0,0,0,0,0,0,0,0.0
6983,SD5234,270,270,6,0,0,0,0,0,0,0,0,0,0,0.0
6984,SD1743,20,20,1,0,0,0,0,0,0,0,0,0,0,0.0
6985,SA3349,37,37,0,0,0,0,0,0,0,0,0,0,0,0.0
6986,SA7753,285,285,150,0,0,0,0,0,0,0,0,0,0,0.0
6987,SB9290,29,29,9,0,0,0,0,0,0,0,0,0,0,0.0
6988,SA4470,199,199,60,0,0,0,0,0,0,0,0,0,0,0.0
6989,SD7213,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6990,SD0997,223,223,5,0,0,0,0,0,0,0,0,0,0,0.0
6991,SD5405,746,746,5,0,0,0,0,0,0,0,0,0,0,0.0
6992,SD1418,582,582,32,0,0,0,0,0,0,0,0,0,0,0.0
6993,SD2072,49,49,1,0,0,0,0,0,0,0,0,0,0,0.0
6994,SA5754,104,104,2,0,0,0,0,0,0,0,0,0,0,0.0
6995,SD0904,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
6996,SB3487,1286,1286,162,0,0,0,0,0,0,0,0,0,0,0.0
6997,SD6076,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0
6998,SA0911,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
6999,SA7667,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0
7000,SD2723,22,22,0,0,0,0,0,0,0,0,0,0,0,0.0
7001,SD3000,8,8,2,0,0,0,0,0,0,0,0,0,0,0.0
7002,SD1377,421,421,32,1,0,0,0,0,0,0,0,0,0,0.0
7003,SD2916,95,95,5,0,0,0,0,0,0,0,0,0,0,0.0
7004,SB3719,63,63,6,0,0,0,0,0,0,0,0,0,0,0.0
7005,SA5636,52,52,7,0,0,0,0,0,0,0,0,0,0,0.0
7006,SD1192,52,52,0,0,0,0,0,0,0,0,0,0,0,0.0
7007,SD2707,75,75,1,0,0,0,0,0,0,0,0,0,0,0.0
7008,SD1554,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7009,SD1353,510,510,0,0,0,0,0,0,0,0,0,0,0,0.0
7010,SD4422,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
7011,SD3135,191,191,38,0,0,0,0,0,0,0,0,0,0,0.0
7012,SD1096,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7013,SB3059,72,72,1,0,0,0,0,0,0,0,0,0,0,0.0
7014,SA0345,455,455,29,0,0,0,0,0,0,0,0,0,0,0.0
7015,SA0825,26,26,2,0,0,0,0,0,0,0,0,0,0,0.0
7016,SB8770,94,94,0,0,0,0,0,0,0,0,0,0,0,0.0
7017,SD3581,101,101,0,0,0,0,0,0,0,0,0,0,0,0.0
7018,SD4626,1505,1505,213,0,0,0,0,0,0,0,0,0,0,1.0
7019,SD0911,291,291,1,0,0,0,0,0,0,0,0,0,0,0.0
7020,SD2937,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7021,SD2063,353,353,12,0,0,0,0,0,0,0,0,0,0,0.0
7022,SA3282,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7023,SA1899,486,486,3,0,0,0,0,0,0,0,0,0,0,0.0
7024,SB2717,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7025,SB9549,519,519,23,0,0,0,0,0,0,0,0,0,0,0.0
7026,SA6090,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
7027,SB9776,39,39,0,0,0,0,0,0,0,0,0,0,0,0.0
7028,SD1493,186,186,23,3,0,0,0,0,0,0,0,0,0,0.0
7029,SD0974,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7030,SD0278,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7031,SB7524,310,310,0,0,0,0,0,0,0,0,0,0,0,0.0
7032,SA5562,6,6,0,0,0,0,0,0,0,0,0,0,0,0.0
7033,SA3658,36,36,16,0,0,0,0,0,0,0,0,0,0,0.0
7034,SD4706,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7035,SA0668,7,7,1,0,0,0,0,0,0,0,0,0,0,0.0
7036,SD5727,120,120,0,0,0,0,0,0,0,0,0,0,0,0.0
7037,SD0611,54,54,4,0,0,0,0,0,0,0,0,0,0,0.0
7038,SD7600,368,368,53,0,0,0,0,0,0,0,0,0,0,0.0
7039,SD8011,37,37,0,0,0,0,0,0,0,0,0,0,0,0.0
7040,SB9131,12,12,0,0,0,0,0,0,0,0,0,0,0,0.0
7041,SD0831,22,22,0,0,0,0,0,0,0,0,0,0,0,0.0
7042,SB3840,142,142,15,0,0,0,0,0,0,0,0,0,0,0.0
7043,SD5050,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7044,SD2251,152,152,9,3,0,0,0,0,0,1,2,0,0,0.0
7045,SB0529,41,41,0,0,0,0,0,0,0,0,0,0,0,0.0
7046,SA8428,15,15,0,0,0,0,0,0,0,0,0,0,0,0.0
7047,SA0494,31,31,0,0,0,0,0,0,0,0,0,0,0,0.0
7048,SB0366,46,46,9,0,0,0,0,0,0,0,0,0,0,0.0
7049,SB9348,406,406,1,0,0,0,0,0,0,0,0,0,0,0.0
7050,SD5926,56,56,2,0,0,0,0,0,0,0,0,0,0,0.0
7051,SD5950,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0
7052,SA6196,732,732,266,1,0,0,0,0,0,0,1,0,1,0.0
7053,SD1131,6,6,3,0,0,0,0,0,0,0,0,0,0,0.0
7054,SB3632,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7055,SD1869,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7056,SA4355,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0
7057,SD7568,19,19,1,0,0,0,0,0,0,0,0,0,0,0.0
7058,SD7143,20,20,5,0,0,0,0,0,0,0,0,0,0,0.0
7059,SA3401,21,21,0,0,0,0,0,0,0,0,0,0,0,0.0
7060,SD1780,322,322,9,0,0,0,0,0,0,0,0,0,0,0.0
7061,SD6124,16,16,3,0,0,0,0,0,0,0,0,0,0,0.0
7062,SD0357,299,299,14,0,0,0,0,0,0,0,0,0,0,0.0
7063,SD5447,41,41,30,0,0,0,0,0,0,0,0,0,0,0.0
7064,SD1556,8,8,1,0,0,0,0,0,0,0,0,0,0,0.0
7065,SB4916,620,620,173,0,0,0,0,0,0,0,0,0,0,0.0
7066,SB2897,37,37,2,0,0,0,0,0,0,0,0,0,0,0.0
7067,SA0747,143,143,40,0,0,0,0,0,0,0,0,0,0,0.0
7068,SB9484,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0
7069,SD1618,13,13,0,0,0,0,0,0,0,0,0,0,0,0.0
7070,SD7832,43,43,3,0,0,0,0,0,0,0,0,0,0,0.0
7071,SB9516,841,841,125,0,0,0,0,0,0,0,0,0,0,0.0
7072,SD0267,1658,1658,210,0,0,0,0,0,0,0,0,0,0,1.0
7073,SK2750,146,146,10,29,2,0,0,1,2,0,0,0,5,0.0
7074,SB9688,17,17,0,2,0,0,0,0,0,1,1,0,0,0.0
7075,SA0154,341,341,0,0,0,0,0,0,0,0,0,0,0,0.0
7076,SD3548,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7077,SB8599,952,952,30,3,0,0,0,0,0,0,1,0,1,0.0
7078,SB2261,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7079,SB8719,310,310,1,0,0,0,0,0,0,0,0,0,0,0.0
7080,SB6474,410,410,27,0,0,0,0,0,0,0,0,0,0,0.0
7081,SB9575,214,214,35,0,0,0,0,0,0,0,0,0,0,0.0
7082,SA7119,131,131,16,0,0,0,0,0,0,0,0,0,0,0.0
7083,SD3430,668,668,3,0,0,0,0,0,0,0,0,0,0,0.0
7084,SD1063,89,89,12,0,0,0,0,0,0,0,0,0,0,0.0
7085,SD8564,247,247,9,0,0,0,0,0,0,0,0,0,0,0.0
7086,SD8418,98,98,4,0,0,0,0,0,0,0,0,0,0,0.0
7087,SD4759,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
7088,SD5659,234,234,1,0,0,0,0,0,0,0,0,0,0,0.0
7089,SD1982,538,538,1,0,0,0,0,0,0,0,0,0,0,0.0
7090,SA2982,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7091,SA4777,1022,1022,59,0,0,0,0,0,0,0,0,0,0,0.0
7092,SB5918,580,580,19,0,0,0,0,0,0,0,0,0,0,0.0
7093,SD6352,121,121,20,0,0,0,0,0,0,0,0,0,0,0.0
7094,SD1904,359,359,21,0,0,0,0,0,0,0,0,0,0,0.0
7095,SA9129,356,356,1,0,0,0,0,0,0,0,0,0,0,0.0
7096,SB9102,1729,1729,238,1,0,0,0,0,0,1,1,0,0,1.0
7097,SA6006,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7098,SD7161,11,11,0,0,0,0,0,0,0,0,0,0,0,0.0
7099,SD2495,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7100,SA0554,715,715,25,0,0,0,0,0,0,0,0,0,0,0.0
7101,SD4698,30,30,1,0,0,0,0,0,0,0,0,0,0,0.0
7102,SB7383,35,35,14,0,0,0,0,0,0,0,0,0,0,0.0
7103,SD5030,281,281,3,0,0,0,0,0,0,0,0,0,0,0.0
7104,SD4937,67,67,25,0,0,0,0,0,0,0,0,0,0,0.0
7105,SK9694,15,15,1,0,0,0,0,0,0,0,0,0,0,0.0
7106,SB4254,20,20,0,2,0,0,0,0,0,2,2,0,0,0.0
7107,SD6818,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
7108,SD4895,28,28,0,0,0,0,0,0,0,0,0,0,0,0.0
7109,SD2866,512,512,11,0,0,0,0,0,0,0,0,0,0,0.0
7110,SK4944,38,38,1,0,0,0,0,0,0,0,0,0,0,0.0
7111,SD4333,218,218,6,0,0,0,0,0,0,0,0,0,0,0.0
7112,SA1174,133,133,0,0,0,0,0,0,0,0,0,0,0,0.0
7113,SA2724,139,139,11,0,0,0,0,0,0,0,0,0,0,0.0
7114,SA8081,43,43,3,0,0,0,0,0,0,0,0,0,0,0.0
7115,SD6591,54,54,7,0,0,0,0,0,0,0,0,0,0,0.0
7116,SB3217,29,29,4,0,0,0,0,0,0,0,0,0,0,0.0
7117,SA7945,75,75,6,0,0,0,0,0,0,0,0,0,0,0.0
7118,SA3504,185,185,17,0,0,0,0,0,0,0,0,0,0,0.0
7119,SB4224,1326,1326,119,33,0,0,0,0,0,11,13,0,8,0.0
7120,SB6188,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7121,SD3613,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7122,SA7608,1172,1172,204,5,0,0,0,0,0,2,3,0,0,0.0
7123,SD0667,52,52,1,0,0,0,0,0,0,0,0,0,0,0.0
7124,SD7517,306,306,11,0,0,0,0,0,0,0,0,0,0,0.0
7125,SA7477,523,523,0,0,0,0,0,0,0,0,0,0,0,0.0
7126,SD4296,8,8,0,0,0,0,0,0,0,0,0,0,0,0.0
7127,SB5594,166,166,7,0,0,0,0,0,0,0,0,0,0,0.0
7128,SD8481,11,11,0,0,0,0,0,0,0,0,0,0,0,0.0
7129,SB9805,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
7130,SD3920,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7131,SA8603,23,23,7,0,0,0,0,0,0,0,0,0,0,0.0
7132,SA8146,20,20,0,0,0,0,0,0,0,0,0,0,0,0.0
7133,SB8838,873,873,11,0,0,0,0,0,0,0,0,0,0,0.0
7134,SB9121,1889,1889,8,0,0,0,0,0,0,0,0,0,0,1.0
7135,SD0653,79,79,23,0,0,0,0,0,0,0,0,0,0,0.0
7136,SD1502,18,18,3,0,0,0,0,0,0,0,0,0,0,0.0
7137,SA4154,58,58,2,0,0,0,0,0,0,0,0,0,0,0.0
7138,SD4460,12,12,1,0,0,0,0,0,0,0,0,0,0,0.0
7139,SD5464,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7140,SD2499,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7141,SB4690,577,577,87,2,0,0,0,0,0,2,2,0,0,0.0
7142,SB9437,45,45,6,0,0,0,0,0,0,0,0,0,0,0.0
7143,SD1370,53,53,2,0,0,0,0,0,0,0,0,0,0,0.0
7144,SD1051,29,29,2,0,0,0,0,0,0,0,0,0,0,0.0
7145,SD0629,85,85,3,0,0,0,0,0,0,0,0,0,0,0.0
7146,SB8490,65,65,34,0,0,0,0,0,0,0,0,0,0,0.0
7147,SD0535,53,53,3,0,0,0,0,0,0,0,0,0,0,0.0
7148,SD3886,35,35,0,1,0,0,0,0,0,0,0,0,0,0.0
7149,SD5622,26,26,0,0,0,0,0,0,0,0,0,0,0,0.0
7150,SB3631,59,59,7,0,0,0,0,0,0,0,0,0,0,0.0
7151,SA9220,339,339,11,0,0,0,0,0,0,0,0,0,0,0.0
7152,SD6399,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0
7153,SB1798,1945,1945,1,0,0,0,0,0,0,0,0,0,0,1.0
7154,SB9952,1383,1383,97,30,1,0,0,0,0,18,17,0,2,1.0
7155,SB9148,1084,1084,246,0,0,0,0,0,0,0,0,0,0,1.0
7156,SD3288,42,42,1,0,0,0,0,0,0,0,0,0,0,0.0
7157,SD2820,98,98,0,0,0,0,0,0,0,0,0,0,0,0.0
7158,SD3640,16,16,3,1,0,0,0,0,0,1,1,0,0,0.0
7159,SA5345,12,12,4,0,0,0,0,0,0,0,0,0,0,0.0
7160,SD6674,111,111,4,0,0,0,0,0,0,0,0,0,0,0.0
7161,SD3553,29,29,13,3,0,0,0,0,0,3,2,0,1,0.0
7162,SD7646,568,568,13,0,0,0,0,0,0,0,0,0,0,0.0
7163,SB7103,56,56,6,1,0,0,0,0,0,1,1,0,0,0.0
7164,SD1465,411,411,2,0,0,0,0,0,0,0,0,0,0,0.0
7165,SD0432,43,43,0,0,0,0,0,0,0,0,0,0,0,0.0
7166,SB6593,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7167,SB6598,261,261,37,3,2,0,0,0,0,0,1,0,0,0.0
7168,SD5933,43,43,8,1,0,0,0,0,0,0,0,0,0,0.0
7169,SB4153,207,207,2,3,0,0,0,0,0,1,0,0,0,0.0
7170,SB8550,36,36,0,0,0,0,0,0,0,0,0,0,0,0.0
7171,SB3686,219,219,29,3,0,0,0,0,0,1,1,0,0,0.0
7172,SD2428,352,352,104,0,0,0,0,0,0,0,0,0,0,0.0
7173,SD6658,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7174,SB1672,57,57,12,0,0,0,0,0,0,0,0,0,0,0.0
7175,SD8307,251,251,14,0,0,0,0,0,0,0,0,0,0,0.0
7176,SD3531,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7177,SD1928,291,291,156,3,0,0,0,0,0,1,0,0,0,0.0
7178,SK2898,445,445,0,445,0,1,2,0,0,248,84,0,38,1.0
7179,SD1924,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0
7180,SA9627,132,132,7,0,0,0,0,0,0,0,0,0,0,0.0
7181,SA0568,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
7182,SD2412,37,37,1,0,0,0,0,0,0,0,0,0,0,0.0
7183,SB9356,24,24,6,0,0,0,0,0,0,0,0,0,0,0.0
7184,SD2149,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
7185,SA9980,24,24,0,0,0,0,0,0,0,0,0,0,0,0.0
7186,SD2248,212,212,5,0,0,0,0,0,0,0,0,0,0,0.0
7187,SD0735,52,52,5,0,0,0,0,0,0,0,0,0,0,0.0
7188,SB1669,108,108,21,0,0,0,0,0,0,0,0,0,0,0.0
7189,SB3569,33,33,8,0,0,0,0,0,0,0,0,0,0,0.0
7190,SD7567,36,36,1,0,0,0,0,0,0,0,0,0,0,0.0
7191,SD6431,21,21,1,0,0,0,0,0,0,0,0,0,0,0.0
7192,SD7822,63,63,8,0,0,0,0,0,0,0,0,0,0,0.0
7193,SB9760,694,694,36,1,0,0,0,0,0,1,1,0,0,0.0
7194,SB6082,330,330,42,14,0,0,3,0,0,7,5,1,3,0.0
7195,SB7475,765,765,10,0,0,0,0,0,0,0,0,0,0,0.0
7196,SD9039,26,26,4,0,0,0,0,0,0,0,0,0,0,0.0
7197,SD1941,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0
7198,SD8219,606,606,33,161,0,0,18,0,0,139,98,0,32,0.0
7199,SD3808,9,9,0,0,0,0,0,0,0,0,0,0,0,0.0
